100,1000
104,10000
108,504
112,10000
116,500
120,900
500,707
504,707
508,707
512,-707
1000,-205
1004,-205
1008,-205
1012,-205
1016,-194
1020,-194
1024,-230
1028,-230
1032,-244
1036,-244
1040,-257
1044,-257
1048,-224
1052,-224
1056,-322
1060,-322
1064,-375
1068,-375
1072,-375
1076,-375
1080,-404
1084,-404
1088,-416
1092,-416
1096,-394
1100,-394
1104,-417
1108,-417
1112,-419
1116,-419
1120,-495
1124,-495
1128,-612
1132,-612
1136,-516
1140,-516
1144,369
1148,369
1152,1026
1156,1026
1160,-281
1164,-281
1168,-513
1172,-513
1176,-472
1180,-472
1184,-452
1188,-452
1192,-475
1196,-475
1200,-467
1204,-467
1208,-481
1212,-481
1216,-455
1220,-455
1224,-468
1228,-468
1232,-493
1236,-493
1240,-470
1244,-470
1248,-474
1252,-474
1256,-470
1260,-470
1264,-481
1268,-481
1272,-487
1276,-487
1280,-470
1284,-470
1288,-475
1292,-475
1296,-488
1300,-488
1304,-482
1308,-482
1312,-477
1316,-477
1320,-496
1324,-496
1328,-491
1332,-491
1336,-511
1340,-511
1344,-525
1348,-525
1352,-518
1356,-518
1360,-513
1364,-513
1368,-502
1372,-502
1376,-468
1380,-468
1384,-426
1388,-426
1392,-405
1396,-405
1400,-361
1404,-361
1408,-345
1412,-345
1416,-352
1420,-352
1424,-356
1428,-356
1432,-363
1436,-363
1440,-375
1444,-375
1448,-390
1452,-390
1456,-383
1460,-383
1464,-394
1468,-394
1472,-392
1476,-392
1480,-395
1484,-395
1488,-424
1492,-424
1496,-433
1500,-433
1504,-409
1508,-409
1512,-421
1516,-421
1520,-438
1524,-438
1528,-427
1532,-427
1536,-449
1540,-449
1544,-448
1548,-448
1552,-443
1556,-443
1560,-431
1564,-431
1568,-422
1572,-422
1576,-414
1580,-414
1584,-431
1588,-431
1592,-394
1596,-394
1600,-369
1604,-369
1608,-320
1612,-320
1616,-300
1620,-300
1624,-317
1628,-317
1632,-332
1636,-332
1640,-311
1644,-311
1648,-417
1652,-417
1656,-460
1660,-460
1664,-460
1668,-460
1672,-486
1676,-486
1680,-482
1684,-482
1688,-477
1692,-477
1696,-468
1700,-468
1704,-515
1708,-515
1712,-655
1716,-655
1720,-620
1724,-620
1728,194
1732,194
1736,1215
1740,1215
1744,460
1748,460
1752,-561
1756,-561
1760,-586
1764,-586
1768,-542
1772,-542
1776,-546
1780,-546
1784,-553
1788,-553
1792,-563
1796,-563
1800,-551
1804,-551
1808,-563
1812,-563
1816,-561
1820,-561
1824,-576
1828,-576
1832,-579
1836,-579
1840,-561
1844,-561
1848,-563
1852,-563
1856,-560
1860,-560
1864,-548
1868,-548
1872,-563
1876,-563
1880,-563
1884,-563
1888,-571
1892,-571
1896,-588
1900,-588
1904,-599
1908,-599
1912,-604
1916,-604
1920,-633
1924,-633
1928,-643
1932,-643
1936,-643
1940,-643
1944,-655
1948,-655
1952,-622
1956,-622
1960,-544
1964,-544
1968,-491
1972,-491
1976,-458
1980,-458
1984,-434
1988,-434
1992,-445
1996,-445
2000,-442
2004,-442
2008,-429
2012,-429
2016,-445
2020,-445
2024,-441
2028,-441
2032,-424
2036,-424
2040,-440
2044,-440
2048,-450
2052,-450
2056,-450
2060,-450
2064,-475
2068,-475
2072,-477
2076,-477
2080,-474
2084,-474
2088,-479
2092,-479
2096,-480
2100,-480
2104,-470
2108,-470
2112,-502
2116,-502
2120,-486
2124,-486
2128,-474
2132,-474
2136,-489
2140,-489
2144,-486
2148,-486
2152,-481
2156,-481
2160,-475
2164,-475
2168,-479
2172,-479
2176,-452
2180,-452
2184,-409
2188,-409
2192,-371
2196,-371
2200,-328
2204,-328
2208,-343
2212,-343
2216,-355
2220,-355
2224,-359
2228,-359
2232,-348
2236,-348
2240,-421
2244,-421
2248,-474
2252,-474
2256,-506
2260,-506
2264,-510
2268,-510
2272,-523
2276,-523
2280,-537
2284,-537
2288,-537
2292,-537
2296,-636
2300,-636
2304,-767
2308,-767
2312,-221
2316,-221
2320,1041
2324,1041
